timestamp,signal,direction,confidence,entry_price,stop_loss,take_profit,risk_amount,reward_amount,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-05-05 17:42:05,Buy,LONG,67,9.7907,9.65,9.99,15.0,18.0,W,9.99,2026-05-06 01:50:11,"Strong bullish momentum with DI+ at 62.34 dominating DI- at 29.64, RSI at healthy 64.89, and positive MACD confirming upward pressure.",Mildly negative sentiment at -0.35 creates some headwind but not enough to override strong technical setup.,"No trade history available yet, but current technical alignment supports first position entry.","Clear directional bias with DI+ double DI-, moderate RSI allows for further upside, and tight risk management provides favorable 1.2:1 reward ratio.",,RSI: 64.8875 | MACD: 0.0035 | BB_UPPER: 9.7918 | ADX: 22.2492 | DI_PLUS: 62.3378 | DI_MINUS: 29.6387 | PREV_CLOSE: 9.7868,0,
2026-05-05 17:42:05,Buy,LONG,67,9.7907,9.65,9.99,15.0,18.0,W,9.99,2026-05-06 01:50:11,"Strong bullish momentum with DI+ at 62.34 dominating DI- at 29.64, RSI at healthy 64.89, and positive MACD confirming upward pressure.",Mildly negative sentiment at -0.35 creates some headwind but not enough to override strong technical setup.,"No trade history available yet, but current technical alignment supports first position entry.","Clear directional bias with DI+ double DI-, moderate RSI allows for further upside, and tight risk management provides favorable 1.2:1 reward ratio.",,RSI: 64.8875 | MACD: 0.0035 | BB_UPPER: 9.7918 | ADX: 22.2492 | DI_PLUS: 62.3378 | DI_MINUS: 29.6387 | PREV_CLOSE: 9.7868,0,
2026-05-05 17:48:12,Buy,LONG,65,9.79,9.64,10.01,15.0,18.0,W,10.01059,2026-05-06 01:50:21,DI+ at 60.28 strongly above DI- at 33.37 confirms uptrend with RSI at 58.43 in favorable range and positive MACD at 0.0037,Negative sentiment at -0.65 creates headwind but technical momentum may overcome short-term bearish news,Previous Buy signal showed 67% confidence suggesting system identifies valid LINK setups despite pending trades,Strong directional indicators and neutral RSI support scalping opportunity despite negative sentiment headwind,,RSI: 58.4298 | MACD: 0.0037 | BB_UPPER: 9.7979 | ADX: 24.7774 | DI_PLUS: 60.2766 | DI_MINUS: 33.3697 | PREV_CLOSE: 9.7869,0,
2026-05-06 01:51:14,Do Not Enter,,58,,,,15.54,18.65,pending,,,"RSI at 72.8 shows overbought conditions while DI+ at 66.8 vs DI- at 12.6 confirms strong uptrend, but momentum may be overextended",Neutral sentiment at 0.00 provides no directional catalyst with zero headlines,Recent pattern shows 65-67% confidence Buy signals succeeded while sub-60% signals were correctly avoided,"Despite strong trend confirmation from DI indicators, severely overbought RSI at 72.8 creates high reversal risk for scalping entries, keeping confidence below entry threshold",,RSI: 72.8091 | MACD: 0.0174 | VWAP: 10.0093 | ADX: 51.4551 | DI_PLUS: 66.8085 | DI_MINUS: 12.5934 | PREV_CLOSE: 10.0163,0,
2026-05-06 01:53:14,Do Not Enter,,0,,,,15.54,18.65,pending,,,RSI at 80.87 shows severely overbought conditions with DI+ at 59.27 vs DI- at 10.41 indicating strong uptrend momentum,Neutral news sentiment at 0.00 with no headlines provides no directional bias,Recent pattern shows higher confidence Buy signals succeed but current setup is too extreme,RSI above 80 indicates exhausted upward momentum making this too risky for scalping despite strong trend indicators,,RSI: 80.8712 | MACD: 0.0215 | BB_UPPER: 10.0302 | ADX: 54.0277 | DI_PLUS: 59.2685 | DI_MINUS: 10.4058 | PREV_CLOSE: 10.033,0,
2026-05-06 01:54:13,Do Not Enter,,0,,,,15.54,18.65,pending,,,RSI at extreme overbought level of 80.88 indicates exhausted upward momentum despite strong DI+ dominance and high ADX trend strength,Neutral sentiment with no news flow provides no catalyst for sustained momentum in either direction,"Recent pattern shows 65%+ confidence Buy signals were profitable, but current setup lacks the balanced conditions of previous wins",RSI above 80 signals overbought exhaustion making this an inappropriate entry point despite bullish trend indicators - waiting for pullback or clearer setup,,RSI: 80.8799 | MACD: 0.0224 | VWAP: 10.01 | ADX: 55.1781 | DI_PLUS: 59.2685 | DI_MINUS: 10.4058 | PREV_CLOSE: 10.033,0,
2026-05-06 01:56:13,Do Not Enter,,0,,,,15.54,18.65,pending,,,"RSI at 84.23 indicates severe overbought conditions well beyond normal trading range, suggesting exhausted momentum despite strong DI+ dominance",Neutral sentiment at 0.00 provides no directional bias with zero news headlines to influence price action,"Recent wins came from 65-67% confidence Buy signals, but current setup lacks the balanced conditions that produced those victories","Extreme RSI overbought reading creates high reversal risk that overrides the bullish trend signals, making entry too dangerous for scalping",,RSI: 84.2253 | MACD: 0.0256 | BB_UPPER: 10.0557 | ADX: 58.1165 | DI_PLUS: 61.214 | DI_MINUS: 8.5468 | PREV_CLOSE: 10.0505,0,
2026-05-06 01:57:13,Do Not Enter,,0,,,,15.54,18.65,pending,,,"RSI at 86.15 shows extreme overbought conditions well above normal trading range, indicating exhausted upward momentum despite strong DI+ dominance",Neutral sentiment at 0.00 provides no directional catalyst to support price movement in either direction,"Recent wins came from 65-67% confidence setups, but current extreme RSI readings fall outside those successful parameters",Extreme overbought RSI at 86.15 creates high reversal risk that violates scalping safety parameters regardless of strong trend indicators,,RSI: 86.1507 | MACD: 0.0279 | VWAP: 10.0193 | ADX: 59.7791 | DI_PLUS: 64.7273 | DI_MINUS: 7.7726 | PREV_CLOSE: 10.063,0,
2026-05-06 01:59:14,Do Not Enter,,0,,,,15.54,18.65,pending,,,"RSI at 76.98 indicates severely overbought conditions well above the 70 threshold, suggesting the upward move is exhausted despite strong DI+ dominance.",Neutral sentiment at 0.00 provides no directional catalyst to support further momentum in either direction.,"Recent wins came from 65-67% confidence Buy signals, but current setup lacks the balanced risk profile of those successful entries.","Extremely overbought RSI at 76.98 creates high reversal risk that outweighs the strong trend indicators, making this an unsafe scalping entry point.",,RSI: 76.9814 | MACD: 0.0275 | BB_UPPER: 10.0779 | ADX: 59.8365 | DI_PLUS: 53.7798 | DI_MINUS: 11.0669 | PREV_CLOSE: 10.0584,0,
2026-05-06 02:00:15,Do Not Enter,,45,,,,15.54,18.65,pending,,,RSI at 80.58 shows severe overbought conditions despite strong DI+ dominance (59.62 vs 9.67) and high ADX of 61.10 confirming trend strength,Neutral sentiment at 0.00 with no recent headlines provides no directional catalyst,Previous Buy signal won at 65% confidence but current setup lacks the clear momentum entry point,"While trend direction is strongly bullish, RSI above 80 indicates exhausted momentum making this a poor scalping entry with high reversal risk",,RSI: 80.5807 | MACD: 0.0299 | VWAP: 10.0454 | ADX: 61.0998 | DI_PLUS: 59.6174 | DI_MINUS: 9.6675 | PREV_CLOSE: 10.0763,0,
2026-05-06 02:02:14,Do Not Enter,,0,,,,15.54,18.65,pending,,,RSI at 82.26 shows extreme overbought conditions well above the 65 threshold for safe entries,Neutral sentiment at 0.00 provides no directional bias with zero headlines analyzed,Previous high-confidence buy won but current overbought levels suggest exhausted momentum,"Despite strong uptrend (DI+ 60.36 > DI- 7.95) and positive MACD, RSI at 82+ indicates severely overbought conditions making any entry extremely risky",,RSI: 82.263 | MACD: 0.0326 | BB_UPPER: 10.1067 | ADX: 63.5397 | DI_PLUS: 60.3643 | DI_MINUS: 7.9456 | PREV_CLOSE: 10.09,0,
2026-05-06 02:03:13,Do Not Enter,,45,,,,15.54,18.65,pending,,,"RSI at 79.8 shows severe overbought conditions despite strong DI+ dominance at 58.86 vs 7.75, creating conflicting signals",Neutral sentiment at 0.00 provides no directional bias with zero headlines affecting momentum,"Previous 65% Buy signal succeeded, but current extreme overbought RSI creates reversal risk","RSI near 80 indicates exhausted upward momentum despite bullish trend structure, making entry too risky for scalping",,RSI: 79.8015 | MACD: 0.0323 | VWAP: 10.0461 | ADX: 64.4823 | DI_PLUS: 58.8617 | DI_MINUS: 7.7478 | PREV_CLOSE: 10.0863,0,
2026-05-06 02:05:14,Do Not Enter,,,,,,15.54,18.65,pending,,,"RSI at 67.75 shows overbought conditions while strong trend strength (ADX 64.12, DI+ 51.99 > DI- 18.26) indicates upward momentum but limited upside room.",Neutral sentiment at 0.00 provides no directional bias with no recent headlines to drive momentum.,"Recent pattern shows one successful buy signal but multiple avoided trades during uncertain conditions, suggesting caution is warranted.","Despite strong uptrend indicators, RSI near 68 in overbought territory limits scalping upside potential and increases reversal risk for tight profit targets.",,RSI: 67.7503 | MACD: 0.0297 | BB_UPPER: 10.1172 | ADX: 64.1197 | DI_PLUS: 51.9974 | DI_MINUS: 18.2568 | PREV_CLOSE: 10.0859,0,
2026-05-06 02:06:14,Do Not Enter,,0,,,,15.54,18.65,pending,,,"RSI at 72.84 shows severely overbought conditions well above the 65 threshold, indicating the upward move is likely exhausted despite DI+ dominance.",Neutral sentiment at 0.00 provides no catalyst to sustain momentum in either direction.,"Previous conservative approach with all Do Not Enter signals has prevented losses, supporting disciplined entry criteria.","RSI overbought at 72.84 violates scalping entry conditions as momentum appears exhausted, requiring patience for better risk-reward setup.",,RSI: 72.8358 | MACD: 0.0289 | BB_UPPER: 10.1192 | ADX: 60.4705 | DI_PLUS: 47.3499 | DI_MINUS: 25.5629 | PREV_CLOSE: 10.0776,0,
2026-05-06 02:08:15,Do Not Enter,,35,,,,15.54,18.65,pending,,,RSI at 81.21 shows severe overbought conditions with strong uptrend (DI+ 57.78 vs DI- 19.31) but momentum appears exhausted,Neutral sentiment at 0.00 provides no directional catalyst for continuation or reversal,No trade history available yet to inform decision making with pattern recognition,"Despite strong trend confirmation, RSI above 80 in scalping indicates overextended price action with high reversal risk",,RSI: 81.2083 | MACD: 0.0322 | BB_UPPER: 10.1313 | ADX: 59.6343 | DI_PLUS: 57.7782 | DI_MINUS: 19.3088 | OBV: 31281.9302 | PREV_CLOSE: 10.1118,0,
2026-05-06 02:09:12,Do Not Enter,,45,,,,15.54,18.65,pending,,,RSI at 74.28 shows severe overbought conditions with DI+ > DI- confirming uptrend but momentum appears exhausted,Neutral sentiment at 0.00 provides no directional catalyst for breakout or reversal,Conservative approach has prevented losses by avoiding marginal setups with mixed signals,"While trend is bullish, extremely overbought RSI above 70 suggests limited upside and high reversal risk for scalping",,RSI: 74.2837 | MACD: 0.0305 | BB_UPPER: 10.1262 | ADX: 58.9392 | DI_PLUS: 52.9055 | DI_MINUS: 17.6804 | PREV_CLOSE: 10.1013,0,
2026-05-06 02:11:12,Do Not Enter,,0,,,,15.54,18.65,pending,,,RSI at 80.9 indicates severe overbought conditions well above safe entry thresholds despite strong DI+ dominance,Neutral sentiment with no news headlines provides no directional catalyst,No previous trades executed due to consistent low-confidence setups,"RSI at 80.9 is extremely overbought and dangerous for any entry, violating scalping risk management despite bullish trend indicators",,RSI: 80.9064 | MACD: 0.0342 | BB_UPPER: 10.1432 | ADX: 59.4773 | DI_PLUS: 62.2001 | DI_MINUS: 14.191 | OBV: 30810.7215 | PREV_CLOSE: 10.1427,0,
2026-05-06 02:12:12,Do Not Enter,,0,,,,15.54,18.65,pending,,,RSI at 82.34 indicates severely overbought conditions well above the 65-70 safe entry zone for momentum trades.,Neutral sentiment at 0.00 provides no directional bias to support any entry decision.,Recent pattern shows all 'Do Not Enter' signals correctly avoiding unclear market conditions.,"Despite strong uptrend (DI+ 61.46 vs DI- 12.78), the extremely overbought RSI at 82.34 suggests the move is overextended and due for pullback, making this an unsafe scalping entry point.",,RSI: 82.3411 | MACD: 0.036 | BB_UPPER: 10.1535 | ADX: 60.0647 | DI_PLUS: 61.4575 | DI_MINUS: 12.7844 | PREV_CLOSE: 10.1468,0,
2026-05-06 02:14:15,Do Not Enter,,72,,,,15.54,18.65,pending,,,"Strong bullish setup with DI+ (49.76) dominating DI- (25.82), high ADX (57.26) confirming trend strength, RSI at neutral 59, and positive MACD (0.0324) supporting upward momentum.",Neutral news sentiment (+0.00) provides no headwinds or tailwinds to the technical setup.,"No previous trades to reference, but current technical alignment is stronger than prior rejected signals.","All key indicators align for bullish momentum with clear directional bias, strong trend strength, and appropriate volatility for scalping target. [OVERRIDDEN: LONG blocked — ADX 57.3 above 50 maximum for ?]",LONG blocked — ADX 57.3 above 50 maximum for ?,RSI: 59.0009 | MACD: 0.0324 | BB_UPPER: 10.1576 | ADX: 57.2648 | DI_PLUS: 49.7596 | DI_MINUS: 25.8248 | OBV: 16467.2454 | PREV_CLOSE: 10.1266,0,
2026-05-06 02:15:13,Do Not Enter,,68,,,,15.54,18.65,pending,,,"Strong trend with ADX 55.3, DI+ dominance (48.5 vs 25.7), RSI in healthy 59.9 zone, and positive MACD 0.0299 showing upward momentum.",Neutral sentiment at 0.00 provides no headwinds or resistance to technical setup.,"No completed trades yet to establish pattern, but previous signals showed conservative approach.","Clear directional bias with DI+ well above DI-, strong trend strength, and RSI in optimal range for continuation justify aggressive scalping entry. [OVERRIDDEN: LONG blocked — ADX 55.3 above 50 maximum for ?]",LONG blocked — ADX 55.3 above 50 maximum for ?,RSI: 59.8965 | MACD: 0.0299 | BB_UPPER: 10.1574 | ADX: 55.3111 | DI_PLUS: 48.5466 | DI_MINUS: 25.7078 | PREV_CLOSE: 10.1088,0,
2026-05-06 02:17:14,Do Not Enter,,67,,,,15.54,18.65,pending,,,"Strong bullish momentum with DI+ at 54.37 vs DI- at 18.93, ADX at 54.63 confirming strong trend, RSI at 64.77 showing momentum without overbought extremes",Neutral sentiment at 0.00 with no recent headlines provides clean technical setup without fundamental interference,No completed trade history yet but current setup shows clear directional bias with strong trend strength indicators,"Wide DI+ vs DI- gap with high ADX creates high-probability upward momentum setup, targeting 3% scalp with tight risk management [OVERRIDDEN: LONG blocked — ADX 54.6 above 50 maximum for ?]",LONG blocked — ADX 54.6 above 50 maximum for ?,RSI: 64.7715 | MACD: 0.0329 | BB_UPPER: 10.172 | ADX: 54.6311 | DI_PLUS: 54.3651 | DI_MINUS: 18.9342 | OBV: 18354.8389 | PREV_CLOSE: 10.1691,0,
2026-05-06 02:18:13,Do Not Enter,,64,,,,15.54,18.65,pending,,,"DI+ at 41.99 dominates DI- at 27.27 confirming uptrend with strong ADX 50.93, RSI neutral at 51.06, and positive MACD 0.025",Neutral news sentiment at 0.00 provides no directional bias either way,No previous trade data available as system has maintained conservative stance avoiding low-confidence setups,Clear directional bias from DI indicators with strong trend strength justifies Buy entry despite neutral sentiment and RSI [OVERRIDDEN: LONG blocked — ADX 50.9 above 50 maximum for ?],LONG blocked — ADX 50.9 above 50 maximum for ?,RSI: 51.0578 | MACD: 0.0251 | BB_UPPER: 10.1643 | ADX: 50.9333 | DI_PLUS: 41.9938 | DI_MINUS: 27.274 | PREV_CLOSE: 10.1076,0,
2026-05-06 02:20:14,Buy,LONG,65,10.1303,9.9803,10.3553,15.54,18.65,pending,,,"DI+ at 35.35 exceeds DI- at 27.30 confirming uptrend, RSI at 57.81 in healthy bullish zone, MACD positive at 0.0241, and strong ADX at 45.17 indicates powerful trend momentum.",Neutral sentiment at 0.00 with no recent headlines provides clean technical setup without news-driven volatility interference.,"Conservative signal filtering has prevented losses by avoiding weak setups, now presenting first valid technical alignment.","All directional indicators align bullishly with DI+ dominance, healthy RSI level, positive MACD, and strong trend strength justifying controlled risk entry.",,RSI: 57.8068 | MACD: 0.0241 | BB_UPPER: 10.1669 | ADX: 45.1684 | DI_PLUS: 35.3455 | DI_MINUS: 27.2997 | OBV: 25549.9206 | PREV_CLOSE: 10.1303,0,
2026-05-06 02:21:13,Do Not Enter,,65,,,,15.54,18.65,pending,,,"Strong ADX at 42.72 with DI+ (34.33) above DI- (27.05) confirms uptrend momentum, RSI at 55.54 shows room to move higher, positive MACD supports bullish bias",Neutral sentiment at 0.00 with no recent headlines provides clean technical setup without news interference,Previous cautious signals followed by recent 65% Buy suggests building momentum alignment after period of mixed conditions,"All key directional indicators align bullish with strong trend strength, providing scalping opportunity with clear risk management at current resistance level [OVERRIDDEN: blocked — DI gap 7.3 below minimum 8]",blocked — DI gap 7.3 below minimum 8,RSI: 55.5385 | MACD: 0.0216 | BB_UPPER: 10.1663 | ADX: 42.7232 | DI_PLUS: 34.3277 | DI_MINUS: 27.0514 | PREV_CLOSE: 10.1209,0,
2026-05-06 02:23:13,Do Not Enter,,,,,,15.54,18.65,pending,,,DI- (35.94) greater than DI+ (29.58) indicates bearish trend but RSI at 46.29 is in neutral zone preventing clear directional bias,Zero news sentiment provides no fundamental catalyst for directional movement,"Recent pattern shows mixed signals with 'Do Not Enter' dominating, suggesting current market conditions lack clear setup opportunities","With conflicting directional indicators and no sentiment driver, conditions don't meet threshold for aggressive scalping entry",,RSI: 46.2917 | MACD: 0.0105 | BB_UPPER: 10.1678 | ADX: 37.8759 | DI_PLUS: 29.5847 | DI_MINUS: 35.9419 | OBV: 24685.63 | PREV_CLOSE: 10.0771,0,
2026-05-06 02:24:15,Sell,SHORT,64,10.0686,10.2186,9.8436,15.54,18.65,pending,,,DI- (38.43) dominates DI+ (28.33) confirming downtrend with strong ADX (36.61) and RSI (44.63) in neutral territory allowing for further downside.,Neutral sentiment (0.00) provides no resistance to technical downtrend continuation.,"Recent pattern shows cautious 'Do Not Enter' signals dominating, suggesting market waiting for clear directional break.",Strong directional indicators align for short entry with RSI positioned for continued decline and adequate volatility for scalp target.,,RSI: 44.6281 | MACD: 0.0063 | BB_MID: 10.1126 | ADX: 36.6123 | DI_PLUS: 28.3281 | DI_MINUS: 38.4347 | PREV_CLOSE: 10.0686,0,
2026-05-06 02:24:15,Sell,SHORT,64,10.0686,10.2186,9.8436,15.54,18.65,L,10.22258,2026-05-06 04:15:55,DI- (38.43) dominates DI+ (28.33) confirming downtrend with strong ADX (36.61) and RSI (44.63) in neutral territory allowing for further downside.,Neutral sentiment (0.00) provides no resistance to technical downtrend continuation.,"Recent pattern shows cautious 'Do Not Enter' signals dominating, suggesting market waiting for clear directional break.",Strong directional indicators align for short entry with RSI positioned for continued decline and adequate volatility for scalp target.,,RSI: 44.6281 | MACD: 0.0063 | BB_MID: 10.1126 | ADX: 36.6123 | DI_PLUS: 28.3281 | DI_MINUS: 38.4347 | PREV_CLOSE: 10.0686,0,
2026-05-06 02:24:15,Sell,SHORT,64,10.0686,10.2186,9.8436,15.54,18.65,L,10.22258,2026-05-06 04:15:55,DI- (38.43) dominates DI+ (28.33) confirming downtrend with strong ADX (36.61) and RSI (44.63) in neutral territory allowing for further downside.,Neutral sentiment (0.00) provides no resistance to technical downtrend continuation.,"Recent pattern shows cautious 'Do Not Enter' signals dominating, suggesting market waiting for clear directional break.",Strong directional indicators align for short entry with RSI positioned for continued decline and adequate volatility for scalp target.,,RSI: 44.6281 | MACD: 0.0063 | BB_MID: 10.1126 | ADX: 36.6123 | DI_PLUS: 28.3281 | DI_MINUS: 38.4347 | PREV_CLOSE: 10.0686,0,
2026-05-06 04:17:15,Do Not Enter,,,,,,15.31,18.37,pending,,,RSI at 73.09 indicates overbought conditions while DI+ dominance (55.02 vs 21.73) confirms strong uptrend momentum,Neutral sentiment at 0.00 provides no directional bias with zero news headlines,"Previous Sell signal loss suggests caution, and current RSI overbought level makes new Buy entry risky","Despite strong uptrend confirmation from DI indicators, RSI above 70 creates high reversal risk for scalping entry",,RSI: 73.0913 | MACD: 0.0135 | ADX: 22.5902 | DI_PLUS: 55.0166 | DI_MINUS: 21.7313 | PREV_CLOSE: 10.2256,0,
2026-05-06 04:18:14,Do Not Enter,,0,,,,15.31,18.37,pending,,,RSI at 78.61 indicates severely overbought conditions well beyond safe entry thresholds,Neutral sentiment at 0.00 provides no directional catalyst for momentum continuation,Recent loss on Sell signal with mixed conditions suggests current contradictory setup should be avoided,RSI above 75 in overbought territory creates high reversal risk inappropriate for scalping strategy,,RSI: 78.6141 | MACD: 0.0164 | ADX: 25.7388 | DI_PLUS: 60.7641 | DI_MINUS: 17.4136 | PREV_CLOSE: 10.2414,0,
2026-05-06 04:20:14,Buy,LONG,65,10.22,9.95,10.62,15.31,18.37,pending,,,"DI+ at 44.98 strongly dominates DI- at 20.21 confirming uptrend, RSI at 61.4 in healthy momentum zone, positive MACD at 0.0135 supports bullish bias.",Neutral news sentiment at 0.00 provides no headwinds or tailwinds to the technical setup.,Recent sell signal loss followed by conservative 'Do Not Enter' signals suggests waiting for clearer setups was prudent.,Strong directional indicators with DI+ gap of 24.76 points and healthy RSI level create favorable risk-reward setup for scalping momentum.,,RSI: 61.4005 | MACD: 0.0135 | ADX: 26.3495 | DI_PLUS: 44.9782 | DI_MINUS: 20.2159 | PREV_CLOSE: 10.2207,0,
2026-05-06 02:20:14,Buy,LONG,65,10.1303,9.9803,10.3553,15.54,18.65,L,9.95521,2026-05-06 06:47:19,"DI+ at 35.35 exceeds DI- at 27.30 confirming uptrend, RSI at 57.81 in healthy bullish zone, MACD positive at 0.0241, and strong ADX at 45.17 indicates powerful trend momentum.",Neutral sentiment at 0.00 with no recent headlines provides clean technical setup without news-driven volatility interference.,"Conservative signal filtering has prevented losses by avoiding weak setups, now presenting first valid technical alignment.","All directional indicators align bullishly with DI+ dominance, healthy RSI level, positive MACD, and strong trend strength justifying controlled risk entry.",,RSI: 57.8068 | MACD: 0.0241 | BB_UPPER: 10.1669 | ADX: 45.1684 | DI_PLUS: 35.3455 | DI_MINUS: 27.2997 | OBV: 25549.9206 | PREV_CLOSE: 10.1303,0,
