timestamp,signal,confidence,entry_price,stop_loss,take_profit,outcome,close_price,close_time,ta_summary,sentiment_summary,history_summary,decision_rationale,overrides,indicators,tp_adjustments,tp_adjustment_log
2026-04-05 23:22:54,Buy,72,2126.55,2117.22,2135.88,pending,,,RSI at 31.35 shows oversold conditions with ADX at 25.57 indicating strengthening trend momentum despite negative MACD,Strong positive news sentiment at +0.75 provides bullish backdrop for potential bounce,No historical pattern available but clean slate allows for objective assessment of current setup,Oversold RSI with positive sentiment creates high-probability bounce setup targeting 0.44% gain with tight 0.44% stop loss,,RSI: 31.3467 | MACD: -0.1141 | ADX: 25.5689,0,
2026-04-05 23:22:54,Buy,72,2126.55,2117.22,2135.88,W,2138.41,2026-04-06 00:52:30,RSI at 31.35 shows oversold conditions with ADX at 25.57 indicating strengthening trend momentum despite negative MACD,Strong positive news sentiment at +0.75 provides bullish backdrop for potential bounce,No historical pattern available but clean slate allows for objective assessment of current setup,Oversold RSI with positive sentiment creates high-probability bounce setup targeting 0.44% gain with tight 0.44% stop loss,,RSI: 31.3467 | MACD: -0.1141 | ADX: 25.5689,0,
2026-04-06 00:52:53,Do Not Enter,45,,,,pending,,,"RSI at 72.06 shows overbought conditions while ADX at 19.93 indicates weak trend strength, creating mixed signals",Strong positive sentiment at +0.75 supports bullish bias but limited to only 1 headline sample,Recent pattern confirms waiting for 70%+ confidence signals produces better outcomes than forcing trades,Overbought RSI combined with weak trend strength fails to meet 70% confidence threshold despite positive sentiment [OVERRIDDEN: Confidence 45% below 70% threshold],Confidence 45% below 70% threshold,RSI: 72.0576 | MACD: 0.8711 | ADX: 19.9313,0,
2026-04-06 01:02:55,Do Not Enter,62,,,,pending,,,"RSI at 55.2 shows neutral momentum, MACD at 1.09 indicates bullish bias but ADX at 28.9 suggests weakening trend strength",Strong positive sentiment at +0.75 provides bullish backdrop but based on limited data with only 1 headline,Previous win at 72% confidence validates our threshold discipline of avoiding sub-65% setups,Technical indicators lack clear confluence and confidence sits below our 70% minimum threshold despite positive sentiment [OVERRIDDEN: Confidence 62% below 70% threshold],Confidence 62% below 70% threshold,RSI: 55.197 | MACD: 1.0961 | ADX: 28.8669,0,
2026-04-06 11:27:54,Do Not Enter,65,,,,pending,,,"RSI at 73.94 shows overbought conditions while MACD at 2.367 and strong ADX at 39.43 suggest momentum, but RSI warns of potential reversal",Strong positive sentiment at +0.75 supports bullish bias but limited to only 1 headline,Recent win at 72% confidence followed conservative approach after avoiding lower confidence setups,"Confidence below 70% threshold due to overbought RSI conflicting with momentum indicators, requiring patience for clearer setup [OVERRIDDEN: Confidence 65% below 70% threshold]",Confidence 65% below 70% threshold,RSI: 73.9359 | MACD: 2.367 | ADX: 39.4302,0,
2026-04-06 12:22:54,Do Not Enter,65,,,,pending,,,RSI at 63.9 shows momentum but price at 2144.61 is touching Bollinger upper band resistance at 2145.34 with MACD at 0.3341 showing potential exhaustion,Strong positive sentiment at +0.75 provides bullish backdrop but technical setup lacks clear entry confirmation,Previous 72% confidence win validates our disciplined approach of avoiding sub-70% confidence setups,Price rejection at upper Bollinger band with RSI approaching overbought creates unclear risk/reward for day trading despite positive sentiment [OVERRIDDEN: Confidence 65% below 70% threshold],Confidence 65% below 70% threshold,RSI: 63.9118 | MACD: 0.3341 | BB_UPPER: 2145.3385,0,
2026-04-06 12:27:56,Do Not Enter,45,,,,pending,,,"RSI at 53.65 shows neutral momentum, weak MACD at 0.62 lacks conviction, and ADX at 14.74 indicates no trending strength",Positive news sentiment at +0.75 provides bullish backdrop but limited to only 1 headline,"Recent high-confidence win demonstrates system works, but current setup lacks the clear confluence needed","Without trending strength (ADX <25) and neutral momentum indicators, this setup fails to meet the 70% confidence threshold for day trading entry [OVERRIDDEN: Confidence 45% below 70% threshold]",Confidence 45% below 70% threshold,RSI: 53.6537 | MACD: 0.6191 | ADX: 14.7367,0,
2026-04-06 12:32:55,Do Not Enter,45,,,,pending,,,RSI at 64 shows mild bullish momentum but ADX at 13.99 indicates extremely weak trend strength with no clear directional conviction.,Strong positive sentiment (+0.75) provides bullish backdrop but limited to only 1 headline suggesting thin news flow.,"Previous high-confidence trades succeeded while cautious avoidance proved wise, reinforcing need for strong confluence.","Weak trend strength (ADX < 20) creates unreliable trading environment despite positive sentiment, failing to meet 70% confidence threshold for day trading entry. [OVERRIDDEN: Confidence 45% below 70% threshold]",Confidence 45% below 70% threshold,RSI: 64.0574 | MACD: 0.8642 | ADX: 13.9945,0,
2026-04-06 12:37:54,Buy,74,2145.03,2135.74,2154.32,pending,,,"RSI at 58.6 shows neutral momentum with room to move higher, positive MACD at 0.73 confirms bullish momentum, ATR of 0.999 suggests normal volatility for day trading moves",Strong positive sentiment at +0.75 provides supportive backdrop for upward price movement,"Recent pattern shows high-confidence entries (72%) succeed while low-confidence signals are correctly avoided, validating selective approach","Confluence of bullish MACD, neutral RSI with upside room, positive sentiment, and proven high-confidence strategy justifies entry targeting 0.4% move with tight risk management",,RSI: 58.6355 | MACD: 0.7328 | ATR: 0.999,0,
2026-04-06 14:50:36,Do Not Enter,45,,,,pending,,,"RSI at 40.2 shows neutral momentum, MACD at -1.38 indicates bearish momentum, ADX at 41.8 shows strong trend but lacks directional confirmation without DI values",News sentiment is positive at +0.65 which supports bullish bias,"Recent high-confidence buy signal won, suggesting selective entry approach is working","Despite positive sentiment, bearish MACD and lack of DI directional confirmation with strong ADX creates conflicting signals below 60% confidence threshold [OVERRIDDEN: Confidence 45% below 60% threshold]",Confidence 45% below 60% threshold,RSI: 40.2446 | MACD: -1.3802 | ATR: 1.075 | ADX: 41.7989,0,



2026-04-06 14:52:49,Do Not Enter,25,,,,pending,,,RSI oversold at 32.23 but DI- dominates at 41.47 vs DI+ confirming strong bearish trend with high ADX 40.93 trend strength,Positive sentiment at +0.65 provides some bullish backdrop but insufficient to override technical bearish dominance,Recent pattern shows discipline in avoiding bad setups while capturing high-confidence opportunities when they align,DI- > DI+ rule violation makes this an automatic no-entry regardless of oversold RSI and positive sentiment [OVERRIDDEN: Confidence 25% below 60% threshold],Confidence 25% below 60% threshold,RSI: 32.2316 | MACD: -1.4654 | ADX: 40.9272 | DI_MINUS: 41.4685,0,
2026-04-06 12:37:54,Buy,74,2145.03,2135.74,2154.32,L,2132.59,2026-04-06 15:36:06,"RSI at 58.6 shows neutral momentum with room to move higher, positive MACD at 0.73 confirms bullish momentum, ATR of 0.999 suggests normal volatility for day trading moves",Strong positive sentiment at +0.75 provides supportive backdrop for upward price movement,"Recent pattern shows high-confidence entries (72%) succeed while low-confidence signals are correctly avoided, validating selective approach","Confluence of bullish MACD, neutral RSI with upside room, positive sentiment, and proven high-confidence strategy justifies entry targeting 0.4% move with tight risk management",,RSI: 58.6355 | MACD: 0.7328 | ATR: 0.999,0,
2026-04-06 21:38:02,Do Not Enter,45,,,,pending,,,"RSI at 67.17 shows momentum but approaching overbought territory, MACD positive at 1.45 but ADX at 23.93 indicates weak trend strength",Moderate positive sentiment at +0.45 provides some support but not strong enough for overbought conditions,Recent pattern shows high-confidence Buy signals failing around 74% confidence due to overbought reversals,RSI nearing overbought combined with weak trend strength and recent reversal pattern creates insufficient confidence for aggressive day trade entry [OVERRIDDEN: Confidence 45% below 60% threshold],Confidence 45% below 60% threshold,RSI: 67.1666 | MACD: 1.4506 | ADX: 23.9334,0,
